SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
CC1(C)C2=[N+](CCCCCC(=O)NCCCCNC(=O)CCCCCN3/C(=C/C=C/C=C/C=C/2)C(C)(C)c2cc(S(=O)(=O)[O-])ccc23)c2ccc(S(=O)(=O)[O-])cc21,CO,755,778,0.57,251000,23,5.399673721,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C=C/C=C2/N(CCCCN3C(=O)c4ccccc4C3=O)c3ccccc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,O,646,663,,,17,,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C2/N(CCCCN3C(=O)c4ccccc4C3=O)c3ccccc3C2(C)C)=[N+](CCCCCC(=O)O)c2ccc(S(=O)(=O)[O-])cc21,CS(=O)C,655,676,,,21,,45.1,0.83,1,0.072,0.647
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1Nc1ccccc1,CN(C)C=O,446,,,,,,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)[O-])c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,O,,,0.13,206000,,5.31386722,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)[O-])c3ccccc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,CS(=O)C,655,675,,228000,20,5.357934847,45.1,0.83,1,0.072,0.647
CCCN(CCC)c1c(F)cc2c(c1F)OC1=C(/C=C/C3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,CCO,622,732,0.01,36600,110,4.563481085,51.9,0.633,0.783,0.4,0.658
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCC(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCC(=O)O)c2ccc3ccccc3c21,CO,792,817,,,25,,55.4,0.608,0.904,0.605,0.545
CCN1C(=O)C(=C/C=C\C=C2N(c3ccccc3)c3ccccc3N2c2ccccc2)C(=O)N(CC)C1=S,C(Cl)Cl,571,,,130900,,5.116939647,40.7,0.761,0.769,0.04,0.178
CCN1C(=O)C(=C/C=C\C=C2N(c3ccccc3)c3ccccc3N2c2ccccc2)C(=O)N(CC)C1=S,CCCCCC,583,,,,,,31,0.616,0,0,0.056
CCN1C(=O)C(=C/C=C\C=C2N(c3ccccc3)c3ccccc3N2c2ccccc2)C(=O)N(CC)C1=S,CCO,546,,,67100,,4.82672252,51.9,0.633,0.783,0.4,0.658
CCN1C(=O)C(=C/C=C\C=C2N(c3ccccc3)c3ccccc3N2c2ccccc2)C(=O)N(CC)C1=S,CC1=CC=CC=C1,587,,,188100,,5.274388796,33.9,0.782,0.284,0,0.128
CCN1C(=O)C(=C/C=C\C=C2N(c3ccccc3)c3ccccc3N2c2ccccc2)C(=O)N(CC)C1=S,CN(C)C=O,554,,,83800,,4.923244019,43.2,0.759,0.977,0.031,0.613
C[N+]1=C(/C=C/C=C2/N(CCC[N+](C)(C)C)c3ccc(Br)cc3C2(C)C)C(C)(C)c2ccccc21,CS(=O)C,556,568,0.11,101000,12,5.004321374,45.1,0.83,1,0.072,0.647
CN1/C(=C/C=C2\CCCC(C3=[N+](C)c4ccc(-c5ccccc5)c(-c5ccccc5)c4C3(C)C)=C2Cl)C(C)(C)c2c1ccc(-c1ccccc1)c2-c1ccccc1,C(Cl)Cl,826,,,323000,,5.509202522,40.7,0.761,0.769,0.04,0.178
CN(C)c1ccc(C=Cc2cc[n+](CCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)c4ccccc43)c3ccccc23)cc1,C1CCOC1,555,681,,,126,,37.4,0.714,0.634,0,0.591
CN(C)c1ccc(C=Cc2cc[n+](CCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)c4ccccc43)c3ccccc23)cc1,CN(C)C=O,552,700,,54900,148,4.739572344,43.2,0.759,0.977,0.031,0.613
CN(C)c1ccc(C=Cc2cc[n+](CCCCC[n+]3ccc(C=Cc4ccc(N(C)C)cc4)c4ccccc43)c3ccccc23)cc1,CCOC(=O)C,543,674,,,131,,38.1,0.656,0.603,0,0.542
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CCO,780,830,,130000,50,5.113943352,51.9,0.633,0.783,0.4,0.658
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CO,784,815,0.06,228000,31,5.357934847,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CC#N,785,819,,,34,,45.6,0.645,0.974,0.044,0.286
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CS(=O)C,797,835,0.021,211000,38,5.324282455,45.1,0.83,1,0.072,0.647
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,CN(C)C=O,792,824,,,32,,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,O,780,805,0.029,64100,25,4.80685803,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)=[N+](CCC(=O)O)c2ccccc21,CN(C)C=O,646,670,0.36,131000,24,5.117271296,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)=[N+](CCC(=O)O)c2ccccc21,CS(=O)C,647,674,0.44,141000,27,5.149219113,45.1,0.83,1,0.072,0.647
CC1(C)C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)=[N+](CCC(=O)O)c2ccccc21,O,640,664,0.18,139000,24,5.1430148,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C/C=C2/N(CCC(=O)NCCOCCOCCCCCCCl)c3ccccc3C2(C)C)=[N+](CCC(=O)O)c2ccccc21,CCO,644,670,0.27,159000,26,5.201397124,51.9,0.633,0.783,0.4,0.658
CC(=O)OC(=C\C=C1\N(CCCCS(=O)(=O)O)c2ccc3ccccc3c2C1(C)C)/C=C/C=C/C1=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c2C1(C)C,O,784,815,0.0064,75000,31,4.875061263,63.1,0.681,0.997,1.062,0.025
CN1C(=CC=Cc2cc[n+](C)c3ccccc23)C(C)(C)c2ccccc21,C(Cl)Cl,618,644,0.016,,26,,40.7,0.761,0.769,0.04,0.178
CN1C(=CC=Cc2cc[n+](C)c3ccccc23)C(C)(C)c2ccccc21,CCO,601,653,0.007,79800,52,4.902002891,51.9,0.633,0.783,0.4,0.658
CNC(=O)CC[n+]1c(/C=C2\C=CN(CCCBr)c3ccccc32)sc2ccccc21,CO,506,,,74900,,4.874481818,55.4,0.608,0.904,0.605,0.545
CC1(C)C(=CC2C([O-])C(C=C3N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)C2[O-])N(CCCS(=O)(=O)[O-])c2ccccc21,C(Cl)(Cl)Cl,639,650,,,11,,39.1,0.783,0.614,0.047,0.071
CC1(C)C(=CC2C([O-])C(C=C3N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)C2[O-])N(CCCS(=O)(=O)[O-])c2ccccc21,CC#N,634,646,,,12,,45.6,0.645,0.974,0.044,0.286
CC1(C)C(=CC2C([O-])C(C=C3N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)C2[O-])N(CCCS(=O)(=O)[O-])c2ccccc21,CCO,634,645,,,11,,51.9,0.633,0.783,0.4,0.658
CC1(C)C(=CC2C([O-])C(C=C3N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)C2[O-])N(CCCS(=O)(=O)[O-])c2ccccc21,CO,632,642,,,10,,55.4,0.608,0.904,0.605,0.545
C1=CN(CCCc2ccccc2)c2ccccc2/C1=C/c1sc2ccccc2[n+]1CCC[n+]1ccccc1,O,510,,,77500,,4.889301703,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C\C=C(\C=C\c2sc3ccccc3[n+]2CC)[n+]2ccc(C)cc2)Sc2ccccc21,CO,617,640,0.084,115678,23,5.063250771,55.4,0.608,0.904,0.605,0.545
CN1/C(=C/C=C/C=C(I)/C=C/C2=[N+](C)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,CO,747,772,0.085,260000,25,5.414973348,55.4,0.608,0.904,0.605,0.545
CN1/C(=C/C=C/C=C(I)/C=C/C2=[N+](C)c3ccc(I)cc3C2(C)C)C(C)(C)c2cc(I)ccc21,O,746,775,0.041,160000,29,5.204119983,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C2=C(Sc3ccc(C(=O)OCc4ccc5ccc6cccc7ccc4c5c67)cc3)/C(=C/C=C3/N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,CO,796,814,0.072,150000,18,5.176091259,55.4,0.608,0.904,0.605,0.545
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCCCCC(=O)NCO,CN(C)C=O,445,,,,,,43.2,0.759,0.977,0.031,0.613
CN1C=C/C(=C\c2sc3ccccc3[n+]2C)c2ccc(Cl)cc21,CC#N,509,548,,79500,39,4.900367129,45.6,0.645,0.974,0.044,0.286
CN1C=C/C(=C\c2n(C)c3ccccc3[n+]2-c2ccccc2)c2ccc(Cl)cc21,CO,480,,,33000,,4.51851394,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C\C2=C(NC)/C(=C/C3=[N+](CC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,CS(=O)C,658,,,169824,,5.229999066,45.1,0.83,1,0.072,0.647
CC[N+](CC)(CC)CCCN1C=C/C(=C\c2sc3ccccc3[n+]2CC(C)O)c2ccccc21,CO,511,,,85000,,4.929418926,55.4,0.608,0.904,0.605,0.545
CN1/C(=C/C=C/C2=Nc3ccc([N+](=O)[O-])cc3C2(C)C)C(C)(C)c2cc([N+](=O)[O-])ccc21,CCO,505,,,,,,51.9,0.633,0.783,0.4,0.658
O=[N+]([O-])c1ccc(C(=C\C=C2\Sc3ccccc3N2Cc2ccccc2)/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)cc1,CO,652,675,0.066,276409,23,5.44155218,55.4,0.608,0.904,0.605,0.545
CCCCCCCCCCCCN1C(=O)C(=CC=C=Cc2ccco2)C(C)=C(C#N)C1=O,CC(=O)C,484,,,39100,,4.592176757,42.2,0.651,0.907,0,0.475
CCCCCCCCCCCCN1C(=O)C(=CC=C=Cc2ccco2)C(C)=C(C#N)C1=O,C(Cl)(Cl)Cl,500,,,,,,39.1,0.783,0.614,0.047,0.071
CN1C(=CC=Cc2oc3ccccc3[n+]2C)Oc2ccccc21,CS(=O)C,490,515,0.093,,25,,45.1,0.83,1,0.072,0.647
CN1C(=CC=Cc2oc3ccccc3[n+]2C)Oc2ccccc21,CCO,482,500,0.04,156000,18,5.193124598,51.9,0.633,0.783,0.4,0.658
CC(=O)OC(=C\C=C1\N(CCCCS(=O)(=O)O)c2ccc(F)cc2C1(C)C)/C=C/C=C/C1=[N+](CCCCS(=O)(=O)[O-])c2ccccc2C1(C)C,O,748,780,0.0875,175000,32,5.243038049,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C2=C(SCC(=O)O)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CS(=O)C,815,827,0.096,190000,12,5.278753601,45.1,0.83,1,0.072,0.647
CC1(C)C(/C=C/C2=C(SCC(=O)O)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,O,786,808,,200000,22,5.301029996,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C2=C(SCC(=O)O)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CCO,795,816,,160000,21,5.204119983,51.9,0.633,0.783,0.4,0.658
CC1(C)C(/C=C/C2=C(SCC(=O)O)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CN(C)C=O,804,823,,180000,19,5.255272505,43.2,0.759,0.977,0.031,0.613
CC1(C)C(/C=C/C2=C(SCC(=O)O)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,CO,789,813,,180000,24,5.255272505,55.4,0.608,0.904,0.605,0.545
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCCC(=O)NCCCCCC(=O)NCCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCC[N+](C)(C)C)c2ccc(S(=O)(=O)[O-])cc21,O,646,663,0.34,241000,17,5.382017043,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccccc3C2(C)C)=Nc2ccccc21,O,490,516,0.007,,26,,63.1,0.681,0.997,1.062,0.025
CC1(C)C(/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccccc3C2(C)C)=Nc2ccccc21,CO,494,528,0.005,,34,,55.4,0.608,0.904,0.605,0.545
COC(=C\C=C\C=C1\N(C)c2ccccc2C1(C)C)/C=C/C1=[N+](C)c2ccccc2C1(C)C,CO,753,782,,182000,29,5.260071388,55.4,0.608,0.904,0.605,0.545
CN1/C(=C/C=C/C=C(Br)/C=C/C2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CO,736,765,,213000,29,5.328379603,55.4,0.608,0.904,0.605,0.545
CCCCCC(=O)N1/C(=C\C2=C(OC)/C(=C/C3=[N+](C(=O)CCCCC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,CS(=O)C,643,,,148000,,5.170261715,45.1,0.83,1,0.072,0.647
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc(C(=O)NCCCNCCCNCCCCNCCCN)cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc(C(=O)NCCCNCCCNCCCCNCCCN)cc21,O,755,781,0.1,268000,26,5.428134794,63.1,0.681,0.997,1.062,0.025
N#CC(C#N)=C/C=C/C=C/C=C1N(c2ccccc2)c2ccccc2N1c1ccccc1,CCO,629,664,0.25,,35,,51.9,0.633,0.783,0.4,0.658
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,O,766,796,0.14,265000,30,5.423245874,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,CC#N,766,796,0.21,267000,30,5.426511261,45.6,0.645,0.974,0.044,0.286
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2c2c3ccccc3cc3ccccc23)C(C)(C)c2ccccc21,C(Cl)Cl,775,804,0.32,348000,29,5.541579244,40.7,0.761,0.769,0.04,0.178
CC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(Cl)cc3C2(C)C)C(C)(C)c2cc(Cl)ccc21,O,480,570,,,90,,63.1,0.681,0.997,1.062,0.025
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc(S(=O)(=O)NC(C)=O)cc4C3(C)C)=C2Oc2ccc(S(=O)(=O)[O-])cc2)C(C)(C)c2cc(S(=O)(=O)NC(=O)CCCCCCC(=O)O)ccc21,CO,776,795,0.23,310000,19,5.491361694,55.4,0.608,0.904,0.605,0.545
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccc(S(=O)(=O)NC(C)=O)cc4C3(C)C)=C2Oc2ccc(S(=O)(=O)[O-])cc2)C(C)(C)c2cc(S(=O)(=O)NC(=O)CCCCCCC(=O)O)ccc21,O,774,794,0.14,280000,20,5.447158031,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(C(=C\C=C3/Sc4ccccc4N3C)/C=C/c3sc4ccccc4[n+]3C)c3ccc(=[N+](CC)CC)cc-3oc2c1,CC#N,631,,,173000,,5.238046103,45.6,0.645,0.974,0.044,0.286
CN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,C(Cl)(Cl)Cl,619,728,0.015,24700,109,4.392696953,39.1,0.783,0.614,0.047,0.071
CN1CCN(c2c(F)cc3c(c2F)OC2=C(/C=C/C4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,CCO,611,720,0.01,27700,109,4.442479769,51.9,0.633,0.783,0.4,0.658
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCCNCCCN1C(C)=CC(=Cc2sc3ccccc3[n+]2C)C=C1C,CN(C)C=O,445,482,,,37,,43.2,0.759,0.977,0.031,0.613
CCCCCC(=O)N1/C(=C\C2=C(NC)/C(=C/C3=[N+](C(=O)CCCCC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,CS(=O)C,662,,,236000,,5.372912003,45.1,0.83,1,0.072,0.647
CC(C)(C)C1CC(/C=C/c2sc3ccccc3[n+]2Cc2ccccc2)=C(N2CCN(c3ccccc3)CC2)/C(=C/C=C2\Sc3ccccc3N2Cc2ccccc2)C1,CC#N,706,807,0.104,81300,101,4.910090546,45.6,0.645,0.974,0.044,0.286
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c([Se]c5ccccc5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,C(Cl)(Cl)Cl,595,,,34050,,4.532117116,39.1,0.783,0.614,0.047,0.071
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c([Se]c5ccccc5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,CCO,557,,,34000,,4.531478917,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc2c3c(c(=O)oc2c1)C=C1C2=[N+](CCC1O3)c1ccccc1C2(C)C,C(Cl)Cl,613,645,1,95000,32,4.977723605,40.7,0.761,0.769,0.04,0.178
CCN(CC)c1ccc2c3c(c(=O)oc2c1)C=C1C2=[N+](CCC1O3)c1ccccc1C2(C)C,O,569,638,0.21,63000,69,4.799340549,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c3c(c(=O)oc2c1)C=C1C2=[N+](CCC1O3)c1ccccc1C2(C)C,CC#N,583,643,0.54,69000,60,4.838849091,45.6,0.645,0.974,0.044,0.286
C/C(c1c2ccccc2c2n(Cc3ccccc3)c(C)nn12)=c1\c2ccccc2c2n1nc(C)[n+]2Cc1ccccc1,CC#N,566,,,46773,,4.669995226,45.6,0.645,0.974,0.044,0.286
CCN(CC)c1ccc2c(c1)S/C(=C\C=C\c1sc3cc(N(CC)CC)ccc3[n+]1CC)N2CC,CO,617,,,,,,55.4,0.608,0.904,0.605,0.545
CCCCCC(=O)N1/C(=C\C2=C([O-])/C(=C/C3=[N+](C(=O)CCCCC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,CS(=O)C,645,,,187000,,5.271841607,45.1,0.83,1,0.072,0.647
C[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,C(Cl)(Cl)Cl,608,715,0.054,80100,107,4.903632516,39.1,0.783,0.614,0.047,0.071
C[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CS(=O)C,558,716,0.0648,45000,158,4.653212514,45.1,0.83,1,0.072,0.647
C[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CCO,577,710,0.078,74600,133,4.872738827,51.9,0.633,0.783,0.4,0.658
C[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,O,493,697,0.0109,47000,204,4.672097858,63.1,0.681,0.997,1.062,0.025
C[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CC(=O)C,561,708,0.0596,67000,147,4.826074803,42.2,0.651,0.907,0,0.475
C[n+]1c(/C=C2/C=C(/C=C/c3cn(CCCCCC(=O)O)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CO,569,710,0.0565,75300,141,4.876794976,55.4,0.608,0.904,0.605,0.545
CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)N1CCCCCC(=O)CCCc1c[nH]c2ccccc12,CN(C)C=O,445,,,,,,43.2,0.759,0.977,0.031,0.613
COc1ccc(NC2=C(/C=C/C3=[N+](Cc4ccccc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC/C2=C\C=C2\N(Cc3ccccc3)c3ccc(S(=O)(=O)O)cc3C2(C)C)cc1,CN(C)C=O,709,802,,23000,93,4.361727836,43.2,0.759,0.977,0.031,0.613
COc1ccc(NC2=C(/C=C/C3=[N+](Cc4ccccc4)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC/C2=C\C=C2\N(Cc3ccccc3)c3ccc(S(=O)(=O)O)cc3C2(C)C)cc1,CO,689,788,,47000,99,4.672097858,55.4,0.608,0.904,0.605,0.545
