SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
CCN(CC)c1ccc2c(c1)Oc1ccc3ccc(O)cc3c1C21OC(=O)c2ccccc21,CS(=O)C,563,608,,16800,45,4.225309282,45.1,0.83,1,0.072,0.647
CCN(CC)c1ccc2c(c1)Oc1ccc3ccc(O)cc3c1C21OC(=O)c2ccccc21,C1CCOC1,559,599,,22800,40,4.357934847,37.4,0.714,0.634,0,0.591
CCN(CC)c1ccc2c(c1)Oc1ccc3ccc(O)cc3c1C21OC(=O)c2ccccc21,CC(=O)C,556,600,,21900,44,4.340444115,42.2,0.651,0.907,0,0.475
CCN(CC)c1ccc2c(c1)Oc1ccc3ccc(O)cc3c1C21OC(=O)c2ccccc21,CC1=CC=CC=C1,563,600,,21100,37,4.324282455,33.9,0.782,0.284,0,0.128
CCN(CC)c1ccc2c(c1)Oc1ccc3ccc(O)cc3c1C21OC(=O)c2ccccc21,CN(C)C=O,562,607,,17100,45,4.23299611,43.2,0.759,0.977,0.031,0.613
CCN(CC)c1ccc2c(c1)Oc1ccc3ccc(O)cc3c1C21OC(=O)c2ccccc21,CCO,556,599,,21600,43,4.334453751,51.9,0.633,0.783,0.4,0.658
CCOC(=O)/C(C#N)=C/C1=C2Oc3ccccc3C=C2CCC1,CC#N,462,549,0.0064,42900,87,4.632457292,45.6,0.645,0.974,0.044,0.286
CCOC(=O)/C(C#N)=C/C1=C2Oc3ccccc3C=C2CCC1,CO,462,552,0.0201,43500,90,4.638489257,55.4,0.608,0.904,0.605,0.545
CCOC(=O)/C(C#N)=C/C1=C2Oc3ccccc3C=C2CCC1,C(Cl)Cl,462,548,0.0137,42800,86,4.631443769,40.7,0.761,0.769,0.04,0.178
CCOC(=O)/C(C#N)=C/C1=C2Oc3ccccc3C=C2CCC1,CN(C)C=O,462,550,0.0093,43300,88,4.636487896,43.2,0.759,0.977,0.031,0.613
CCOC(=O)/C(C#N)=C/C1=C2Oc3ccccc3C=C2CCC1,CC1=CC=CC=C1,462,535,0.0087,43200,73,4.635483747,33.9,0.782,0.284,0,0.128
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2c3c4c(cc12)N1CCCC1CN4CCC3,O,545,676,,,131,,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(Cl)cc3)[o+]c2c1,CO,523,627,0.012,7505,104,3.875350697,55.4,0.608,0.904,0.605,0.545
CCN1CCCc2cc3c(cc21)C(C)(C)c1cc2c(cc1=C3)CCC[N+]=2C,CCO,626,648,0.87,,22,,51.9,0.633,0.783,0.4,0.658
Cc1ccccc1C1=C2C=CC(=[N+]3CCCC3)C=C2P(=O)(c2ccccc2)c2cc(N(C)C)ccc21,O,703,730,0.27,54000,27,4.73239376,63.1,0.681,0.997,1.062,0.025
O=C(O)c1c(F)c(F)c(F)c(F)c1-c1c2cc(F)c(=O)cc-2oc2cc(O)c(F)cc12,O,508,527,,,19,,63.1,0.681,0.997,1.062,0.025
CCNc1cc2c(cc1C)C1(c3cc(C)c(NCC)cc3O2)c2ccccc2C(=O)N1NC(=O)c1ccccc1,CN(C)C=O,538,555,0.081,,17,,43.2,0.759,0.977,0.031,0.613
CCNc1cc2c(cc1C)C1(c3cc(C)c(NCC)cc3O2)c2ccccc2C(=O)N1NC(=O)c1ccccc1,CO,525,548,0.219,,23,,55.4,0.608,0.904,0.605,0.545
CCNc1cc2c(cc1C)C1(c3cc(C)c(NCC)cc3O2)c2ccccc2C(=O)N1NC(=O)c1ccccc1,C(Cl)(Cl)Cl,507,535,0.094,,28,,39.1,0.783,0.614,0.047,0.071
CCNc1cc2c(cc1C)C1(c3cc(C)c(NCC)cc3O2)c2ccccc2C(=O)N1NC(=O)c1ccccc1,CC#N,531,545,0.062,,14,,45.6,0.645,0.974,0.044,0.286
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2NCCCCl,O,462,612,0.53,,150,,63.1,0.681,0.997,1.062,0.025
O=C(O)COc1ccc2c(c1)Oc1cc(O)ccc1C21OC(=O)c2ccccc21,O,475,516,0.35,22800,41,4.357934847,63.1,0.681,0.997,1.062,0.025
O=C(O)c1c(F)c(F)c(F)c(F)c1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,O,508,527,,,19,,63.1,0.681,0.997,1.062,0.025
COc1cc(C)c(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)cc1-n1cc(C)nn1,O,650,666,0.066,,16,,63.1,0.681,0.997,1.062,0.025
CCN1CCN(CC)c2cc3c(-c4ccccc4C(=O)O)c4ccc(=O)cc-4oc3cc21,O,545,668,,,123,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(-c3ccc(C([O])=O)cc3C([O])=O)c3ccc(=[N+](C)C)cc-3oc2c1,O,548,578,0.45,,30,,63.1,0.681,0.997,1.062,0.025
CCN1c2cc3[o+]c4cc(Cl)ccc4c(-c4ccccc4C(=O)OC)c3cc2N(CC)C2CCCCC21,CCO,491,685,0.014,67000,194,4.826074803,51.9,0.633,0.783,0.4,0.658
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2NCc1ccccc1,O,469,623,0.34,,154,,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(/C=C/c3ccc(N(C)C)cc3)c3ccc(=[N+](CC)CC)cc-3oc2c1,C(Cl)(Cl)Cl,561,,,87600,,4.942504106,39.1,0.783,0.614,0.047,0.071
CC(=O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,O,494,518,,,24,,63.1,0.681,0.997,1.062,0.025
COc1ccc(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)c(C)c1,O,646,663,0.001,,17,,63.1,0.681,0.997,1.062,0.025
O=C(O)c1ccc(-c2c3ccc(=O)cc-3oc3c2cc(O)c2ccccc23)c(C(=O)O)c1,O,534,595,,,61,,63.1,0.681,0.997,1.062,0.025
Cc1ccccc1C1=C2C=CC(=[N+](C)C)C=C2P(=O)([O-])c2cc(N(C)C)ccc21,O,666,685,0.38,165000,19,5.217483944,63.1,0.681,0.997,1.062,0.025
COc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C)c1,O,492,509,,,17,,63.1,0.681,0.997,1.062,0.025
O=C1c2ccccc2C2(c3ccc(O)cc3Oc3cc(O)ccc32)N1/N=C/c1ncc[nH]1,O,502,535,,,33,,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(c1)C1(C3=CC(=[N+](CC)CC)C=CC3=C2c2cc(S(=O)(=O)[O-])ccc2OC)c2cc(S(=O)(=O)[O-])ccc2Oc2ccc(S(=O)(=O)[O-])cc21,CO,644,666,0.58,92300,22,4.965201701,55.4,0.608,0.904,0.605,0.545
CCN(CC)c1ccc2c(c1)C1(C3=CC(=[N+](CC)CC)C=CC3=C2c2cc(S(=O)(=O)[O-])ccc2OC)c2cc(S(=O)(=O)[O-])ccc2Oc2ccc(S(=O)(=O)[O-])cc21,CS(=O)C,651,672,0.7,84500,21,4.926856709,45.1,0.83,1,0.072,0.647
CCN(CC)c1ccc2c(c1)C1(C3=CC(=[N+](CC)CC)C=CC3=C2c2cc(S(=O)(=O)[O-])ccc2OC)c2cc(S(=O)(=O)[O-])ccc2Oc2ccc(S(=O)(=O)[O-])cc21,C(Cl)Cl,650,673,0.7,89700,23,4.952792443,40.7,0.761,0.769,0.04,0.178
CCN(CC)c1ccc2c(c1)C1(C3=CC(=[N+](CC)CC)C=CC3=C2c2cc(S(=O)(=O)[O-])ccc2OC)c2cc(S(=O)(=O)[O-])ccc2Oc2ccc(S(=O)(=O)[O-])cc21,O,650,670,0.38,81000,20,4.908485019,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(N)cc3)oc-2c1,O,571,615,,,44,,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(N)cc3)oc-2c1,O,571,615,0.06,117900,44,5.071513805,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](CC)CC)C=CC1=C2c1cc(C(=O)O)ccc1C(=O)O,CCO,656,671,0.16,92000,15,4.963787827,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc2c(C[n+]3ccccc3)c3ccc(=[N+](CC)CC)cc-3oc2c1,CC#N,600,,,73000,,4.86332286,45.6,0.645,0.974,0.044,0.286
O=P1(c2ccccc2)C2=CC(=[N+]3CCC3)C=CC2=C(c2ccccc2C(F)(F)F)c2ccc(N3CCC3)cc21,O,710,735,0.31,52000,25,4.716003344,63.1,0.681,0.997,1.062,0.025
CC1(C)c2cc(NC#N)ccc2C2(OC(=O)c3ccccc32)c2ccc(NC#N)cc21,CCO,633,658,,30000,25,4.477121255,51.9,0.633,0.783,0.4,0.658
Cc1cc(C)c(C2=c3cc4c5c(c3[Te]c3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)c(C)c1,CO,617,,0.005,165000,,5.217483944,55.4,0.608,0.904,0.605,0.545
Cc1ccccc1-c1c2ccc(=[N+]3CCOCC3)cc-2oc2cc(N3CCOCC3)ccc12,CCO,556,582,0.16,98600,26,4.993876915,51.9,0.633,0.783,0.4,0.658
Cc1ccccc1-c1c2ccc(=[N+]3CCOCC3)cc-2oc2cc(N3CCOCC3)ccc12,C(Cl)Cl,554,575,0.8,106900,21,5.028977705,40.7,0.761,0.769,0.04,0.178
CCN(CC)c1ccc2c(c1)[Si](C)(C)c1cc(N(CC)CC)ccc1C21OC(=O)c2ccc(C(N)=O)cc21,CCO,656,672,0.15,160000,16,5.204119983,51.9,0.633,0.783,0.4,0.658
CN(C)c1cc2c(cc1F)C(c1cc(C(=O)O)ccc1C(=O)[O-])=C1C=C(F)C(=[N+](C)C)C=C1[Si]2(C)C,O,670,696,0.03,,26,,63.1,0.681,0.997,1.062,0.025
C[Si]1(C)C2=CC(=[N+]3CC(O)C3)C=CC2=C(c2ccccc2C(=O)[O-])c2ccc(N3CC(O)C3)cc21,O,641,662,0.42,51000,21,4.707570176,63.1,0.681,0.997,1.062,0.025
Cc1ccc(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)c(C)c1,O,646,660,0.32,,14,,63.1,0.681,0.997,1.062,0.025
COc1ccc(C2=C3C=CC(=[N+]4CCC4)C=C3[Si](C)(C)c3cc(N4CCC4)ccc32)c(C)c1,O,649,664,,,15,,63.1,0.681,0.997,1.062,0.025
O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(Cl)c(=O)c(Cl)c-2oc2c(Cl)c(O)c(Cl)cc12,O,537,553,0.628,54900,16,4.739572344,63.1,0.681,0.997,1.062,0.025
C[Ge]1(C)C2=CC(=[N+]3CCCC3)C=CC2=C(CO)c2ccc(N3CCCC3)cc21,O,646,658,,,12,,63.1,0.681,0.997,1.062,0.025
COc1ccc(OC)c(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)c1,O,651,665,0.025,,14,,63.1,0.681,0.997,1.062,0.025
COc1cccc(OC)c1C1=C2C=CC(=O)C=C2P(=O)(c2ccccc2)c2cc(N(C)C)ccc21,O,638,662,0.21,55630,24,4.74530906,63.1,0.681,0.997,1.062,0.025
O=C(O)c1ccc(C(=O)O)c(C2=c3cc4c5c(c3Oc3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)c1,O,581,605,,,24,,63.1,0.681,0.997,1.062,0.025
Cc1cc2c(cc1C)C1(OC(=O)c3ccccc31)c1ccc(Nc3ccccc3)cc1O2,CO,486,,,11900,,4.075546961,55.4,0.608,0.904,0.605,0.545
CN1CC2CCCN2c2cc3c(-c4ccccc4C(=O)O)c4ccc(=O)cc-4oc3cc21,O,539,676,,,137,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C(F)=CC1=C2c1cc(C(=O)O)ccc1C(=O)[O-],O,617,647,0.17,73000,30,4.86332286,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)[Ge](C)(C)C1=CC(=[N+](C)C)C=CC1=C2,O,621,634,0.4,,13,,63.1,0.681,0.997,1.062,0.025
O=C(O)c1ccccc1-[c+]1c2ccc(-c3cc4sccc4s3)cc2oc2cc(-c3cc4sccc4s3)ccc21,C(Cl)Cl,608,732,0.08,50000,124,4.698970004,40.7,0.761,0.769,0.04,0.178
COc1ccc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,CCO,561,582,0.31,100400,21,5.001733713,51.9,0.633,0.783,0.4,0.658
COc1ccc(-c2c3ccc(=[N+]4CCCCC4)cc-3oc3cc(N4CCCCC4)ccc23)cc1,C(Cl)Cl,562,582,0.91,116700,20,5.067070856,40.7,0.761,0.769,0.04,0.178
CCOC(=O)c1cnc(NCCNC(=O)c2ccccc2-c2c3ccc(=[N+](CC)CC)cc-3oc3cc(N(CC)CC)ccc23)nc1NCCc1ccc(OC)c(OC)c1,CCOC(=O)C,308,453,0.178,,145,,38.1,0.656,0.603,0,0.542
CCOC(=O)c1cnc(NCCNC(=O)c2ccccc2-c2c3ccc(=[N+](CC)CC)cc-3oc3cc(N(CC)CC)ccc23)nc1NCCc1ccc(OC)c(OC)c1,C1CCOC1,308,449,0.178,,141,,37.4,0.714,0.634,0,0.591
CCOC(=O)c1cnc(NCCNC(=O)c2ccccc2-c2c3ccc(=[N+](CC)CC)cc-3oc3cc(N(CC)CC)ccc23)nc1NCCc1ccc(OC)c(OC)c1,CS(=O)C,309,489,0.178,,180,,45.1,0.83,1,0.072,0.647
CCOC(=O)c1cnc(NCCNC(=O)c2ccccc2-c2c3ccc(=[N+](CC)CC)cc-3oc3cc(N(CC)CC)ccc23)nc1NCCc1ccc(OC)c(OC)c1,C(Cl)Cl,307,456,0.178,,149,,40.7,0.761,0.769,0.04,0.178
CN(C)c1ccc2c(c1)C(C)(C)c1cc(N(C)C)c(F)cc1C21OC(=O)c2ccc(C(=O)O)cc21,O,617,647,0.17,,30,,63.1,0.681,0.997,1.062,0.025
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,CCO,688,721,0.56,131500,33,5.118925753,51.9,0.633,0.783,0.4,0.658
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,C(Cl)(Cl)Cl,702,722,0.54,115281,20,5.061757735,39.1,0.783,0.614,0.047,0.071
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,O,690,725,0.19,114950,35,5.060508976,63.1,0.681,0.997,1.062,0.025
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,CO,690,720,0.55,130678,30,5.116202479,55.4,0.608,0.904,0.605,0.545
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,CC#N,696,728,0.32,,32,,45.6,0.645,0.974,0.044,0.286
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,C1COCCO1,510,577,0.00239,7700,67,3.886490725,36,0.737,0.312,0,0.444
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CC#N,508,580,0.0012,23700,72,4.374748346,45.6,0.645,0.974,0.044,0.286
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CCO,506,578,0.00218,20900,72,4.320146286,51.9,0.633,0.783,0.4,0.658
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,O,510,591,0.00163,20000,81,4.301029996,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,C(Cl)(Cl)Cl,506,573,0.00366,23700,67,4.374748346,39.1,0.783,0.614,0.047,0.071
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CO,508,576,0.00204,25100,68,4.399673721,55.4,0.608,0.904,0.605,0.545
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3oc-2c1,CN(C)C=O,510,588,0.00205,17700,78,4.247973266,43.2,0.759,0.977,0.031,0.613
CCN(CC)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](CC)CC)C=CC1=C2c1ccc([N+](=O)[O-])cc1,CC#N,661,677,0.1,,16,,45.6,0.645,0.974,0.044,0.286
CON(OC)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](OC)OC)C=CC1=C2c1ccccc1C,O,649,663,0.29,,14,,63.1,0.681,0.997,1.062,0.025
CC(=O)N=c1c2ccc(N(C)C)cc2oc2cc(N(C)C)ccc12,CO,376,513,0.36,7500,137,3.875061263,55.4,0.608,0.904,0.605,0.545
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2,O,634,653,0.18,64200,19,4.807535028,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2,CO,636,648,,,12,,55.4,0.608,0.904,0.605,0.545
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)-c1ccc(Br)cc1C3,CO,479,663,0.032,25980,183,4.414639147,55.4,0.608,0.904,0.605,0.545
C[Si]1(C)C2=C(F)C(=O)C(F)=CC2=C(c2ccccc2C(=O)O)c2cc(F)c(O)c(F)c21,O,597,613,,,16,,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)cc(-c3ccc(NC)cc3)oc-2c1,O,589,626,0.05,125300,37,5.097951071,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(oc-2c1)-c1ccc(NC)cc1CC3,O,592,624,0.41,122100,32,5.086715664,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(c1)Oc1ccccc1/C2=C\C=C\c1ccc2ccccc2[n+]1C,CC#N,604,,,48000,,4.681241237,45.6,0.645,0.974,0.044,0.286
CCN(CC)c1ccc2c(c1)[Si](C)(C)c1cc(N(CC)CC)ccc1C21OC(=O)c2ccc(C(=O)O)cc21,CCO,656,671,0.16,92000,15,4.963787827,51.9,0.633,0.783,0.4,0.658
COc1cc(N=[N+]=[N-])cc(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)c1OC,O,654,669,0.039,,15,,63.1,0.681,0.997,1.062,0.025
CNc1ccc2c(c1)C(C)(C)C1=C/C(=[NH+]/C)C=CC1=C2c1cc(C(=O)O)ccc1C(=O)[O-],O,582,607,0.69,90000,25,4.954242509,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2=C(C=O)C=O,CC#N,537,,,90000,,4.954242509,45.6,0.645,0.974,0.044,0.286
Cc1cc(N(C)C)ccc1C1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21,O,648,662,0.29,,14,,63.1,0.681,0.997,1.062,0.025
COC(=O)c1ccc(-c2c3cc(F)c(=O)cc-3oc3cc(O)c(F)cc23)c(C)c1,O,496,517,,,21,,63.1,0.681,0.997,1.062,0.025
Cc1cc(OCC(=O)O)ccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,O,491,510,,,19,,63.1,0.681,0.997,1.062,0.025
C[Si]1(C)c2cc3c(cc2C(c2ccc(C(=O)O)cc2CO)=c2cc4c(cc21)=[N+](CCF)CCC4)CCCN3CCF,O,676,694,0.59,,18,,63.1,0.681,0.997,1.062,0.025
O=C(O)c1ccc(C2=c3cc4c5c(c3Oc3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)c(C(=O)O)c1,O,580,604,,,24,,63.1,0.681,0.997,1.062,0.025
CN1CC2CCCN2c2cc3oc4cc(=O)ccc-4c(-c4ccccc4C(=O)O)c3cc21,O,540,656,,,116,,63.1,0.681,0.997,1.062,0.025
Cc1ccccc1-c1c2ccc(=[N+](C)C)cc-2[te]c2cc(N(C)C)ccc12,O,600,,0.001,100000,,5,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1cc(C(=O)O)ccc1C(=O)[O-],O,609,634,0.59,100000,25,5,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(-c3cnn(-c4ccccc4)c3N)c3ccc(=[N+](CC)CC)cc-3oc2c1,CC#N,553,572,0.005,102000,19,5.008600172,45.6,0.645,0.974,0.044,0.286
CCN1CC2CCC[N+]2=c2cc3c(cc21)=C(c1ccccc1C(=O)O)c1ccc2cc(O)ccc2c1O3,O,543,660,,14900,117,4.173186268,63.1,0.681,0.997,1.062,0.025
C[Ge]1(C)C2=CC(=[N+]3CC(O)C3)C=CC2=C(c2ccccc2C(=O)[O-])c2ccc(N3CC(O)C3)cc21,O,631,651,0.6,61000,20,4.785329835,63.1,0.681,0.997,1.062,0.025
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CC#N,700,713,0.25,52700,13,4.721810615,45.6,0.645,0.974,0.044,0.286
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CCO,705,717,0.29,58600,12,4.767897616,51.9,0.633,0.783,0.4,0.658
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,C(Cl)Cl,706,718,0.35,53700,12,4.729974286,40.7,0.761,0.769,0.04,0.178
CC(=O)N(C)C1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,O,703,714,0.06,,11,,63.1,0.681,0.997,1.062,0.025
COc1cccc(OC)c1C1=C2C=CC(=[N+]3[C@H]4CC[C@@H]3CC4)C=C2P(=O)(c2ccccc2)c2cc(N3[C@H]4CC[C@@H]3CC4)ccc21,O,704,733,0.21,53000,29,4.72427587,63.1,0.681,0.997,1.062,0.025
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,C(Cl)(Cl)Cl,446,559,0.011,,113,,39.1,0.783,0.614,0.047,0.071
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,CS(=O)C,456,555,0.071,,99,,45.1,0.83,1,0.072,0.647
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,C1CCOC1,435,535,0.005,,100,,37.4,0.714,0.634,0,0.591
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,CO,474,562,0.058,,88,,55.4,0.608,0.904,0.605,0.545
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,C(Cl)Cl,437,558,0.001,,121,,40.7,0.761,0.769,0.04,0.178
COc1ccc(C2=C3C=CC(=O)C=C3[Si](C)(C)c3cc(O)ccc32)c(C)c1,CCO,470,565,0.081,,95,,51.9,0.633,0.783,0.4,0.658
CN(C)c1cc2c(cc1F)C1(OC(=O)c3ccc(C(=O)O)cc31)c1cc(F)c(N(C)C)cc1C2(C)C,O,628,660,0.06,,32,,63.1,0.681,0.997,1.062,0.025
O=C1OC2(c3ccccc31)c1cc3c4c(c1Oc1c2c(=O)oc2cc(N(c5ccccc5)c5ccccc5)ccc12)CCCN4CCC3,CCCCCC,371,435,0.59,29900,64,4.475671188,31,0.616,0,0,0.056
O=C1OC2(c3ccccc31)c1cc3c4c(c1Oc1c2c(=O)oc2cc(N(c5ccccc5)c5ccccc5)ccc12)CCCN4CCC3,CC#N,371,503,0.63,30300,132,4.481442629,45.6,0.645,0.974,0.044,0.286
O=C1OC2(c3ccccc31)c1cc3c4c(c1Oc1c2c(=O)oc2cc(N(c5ccccc5)c5ccccc5)ccc12)CCCN4CCC3,CC(=O)C,371,504,0.68,31700,133,4.501059262,42.2,0.651,0.907,0,0.475
