SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
c1cc2c(N3CCCCC3)c3ccc(=[N+]4CCCCC4)cc-3oc2cc1N1CCCCC1,C(Cl)Cl,491,562,0.14,60400,71,4.781036939,40.7,0.761,0.769,0.04,0.178
CC(=O)Oc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,O,453,601,0.088,19500,148,4.290034611,63.1,0.681,0.997,1.062,0.025
CC(=O)Oc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,CCO,471,595,0.088,23900,124,4.378397901,51.9,0.633,0.783,0.4,0.658
CC(=O)Oc1ccc2cc3c(cc2c1)Oc1c2c4c(cc1=C3c1ccccc1)CCC[N+]=4CCC2,C(Cl)Cl,478,591,0.316,24000,113,4.380211242,40.7,0.761,0.769,0.04,0.178
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1cc(N)cc2[nH]ccc12,O,650,673,0.00088,,23,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)[Si](C)(C)c1cc(N(C)C)ccc1C21OC(=O)c2c(Br)cccc21,CS(=O)C,656,676,,,20,,45.1,0.83,1,0.072,0.647
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/c1nc(C)n2ccccc12)CCC3,C(Cl)Cl,701,735,0.3,104000,34,5.017033339,40.7,0.761,0.769,0.04,0.178
O=c1ccc2c(C#Cc3ccc(F)cc3)c3ccc(O)cc3oc-2c1,CS(=O)C,607,636,0.55,60000,29,4.77815125,45.1,0.83,1,0.072,0.647
O=C(O)Oc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1,O,490,525,,,35,,63.1,0.681,0.997,1.062,0.025
CN1C(=O)C(=C/C=C/C=C2/N(C)c3ccccc3C2(C)C)C(=O)N(C)C1=S,O,583,603,,,20,,63.1,0.681,0.997,1.062,0.025
CN1CCCc2cc3c(cc21)oc(=O)c1cc2ccc(=[N+](C)C)cc-2oc13,C(Cl)Cl,618,648,0.22,80800,30,4.907411361,40.7,0.761,0.769,0.04,0.178
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2=C/C=C/c1sc2ccccc2[n+]1C,CC#N,663,,,122000,,5.086359831,45.6,0.645,0.974,0.044,0.286
C#CCN(C1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21)S(=O)(=O)C(F)(F)F,O,694,713,0.25,,19,,63.1,0.681,0.997,1.062,0.025
CC1=CC(C)(C)N(C)c2cc3c(cc21)C(c1ccccc1C)=c1cc2c(cc1[Si]3(C)C)=[N+](C)C(C)(C)C=C2C,O,721,740,0.05,160000,19,5.204119983,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1cccc2ccccc12,CCO,618,643,0.6,,25,,51.9,0.633,0.783,0.4,0.658
N#CNc1ccc2c(c1)Oc1cc(N3CCC3)ccc1C21OC(=O)c2ccccc21,CCO,554,583,,72000,29,4.857332496,51.9,0.633,0.783,0.4,0.658
CN(C)c1ccc2c(c1)CC1=CC(=[N+](C)C)C=CC1=C2/C=C/C=C1/Sc2ccccc2N1C,CC#N,595,,,50200,,4.700703717,45.6,0.645,0.974,0.044,0.286
CC1=C2C=CC(=[N+](C)C)C=C2C(C)(C)c2cc(N(C)C)ccc21,CCO,602,643,0.58,,41,,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](CC)CC)C=CC1=C2c1ccc(Br)cc1,CC#N,655,672,0.34,,17,,45.6,0.645,0.974,0.044,0.286
COc1cc(OCC(=O)O)ccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,O,494,515,,,21,,63.1,0.681,0.997,1.062,0.025
COC(=O)c1ccccc1C1=c2cc3c4c(c2Oc2ccc5ccc(N)cc5c21)CCC[N+]=4CCC3,CO,592,670,0.016,21690,78,4.336259552,55.4,0.608,0.904,0.605,0.545
CC1=CC(C)(C)N(CCCC(=O)O)c2cc3c(cc21)C=C1C=CC(=[N+](C)C)C=C1C3(C)C,CCO,634,660,0.58,,26,,51.9,0.633,0.783,0.4,0.658
CN(C)c1ccc2c(c1)[Si](C)(C)C1=CC(=[N+](C)C)C=CC1=C2NCCNC(=O)OC(C)(C)C,O,462,606,0.59,,144,,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/c1nc(-c2ccccc2)n2ccccc12)CCC3,C(Cl)Cl,703,746,0.4,90000,43,4.954242509,40.7,0.761,0.769,0.04,0.178
N#CNc1ccc2c(c1)Oc1cc(NC#N)ccc1C21OC(=O)c2ccccc21,CCO,568,597,,111000,29,5.045322979,51.9,0.633,0.783,0.4,0.658
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,CO,275,,,,,,55.4,0.608,0.904,0.605,0.545
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,CC#N,275,,,,,,45.6,0.645,0.974,0.044,0.286
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,CCO,274,,,,,,51.9,0.633,0.783,0.4,0.658
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,C1CCOC1,275,,,,,,37.4,0.714,0.634,0,0.591
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,C1COCCO1,274,,,,,,36,0.737,0.312,0,0.444
CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,O,264,,,,,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)[Si](C)(C)c1cc(N(C)C)ccc1C21C=Cc2ccc(Br)cc2O1,CS(=O)C,658,,,,,,45.1,0.83,1,0.072,0.647
CN(C)c1ccc2c(=NS(C)(=O)=O)c3ccc(N(C)C)cc3oc2c1,CO,422,525,0.33,5100,103,3.707570176,55.4,0.608,0.904,0.605,0.545
CCN1CCc2cc3c(cc21)C(C)(C)c1cc2c(cc1=C3)CC[N+]=2C,CCO,633,657,0.63,,24,,51.9,0.633,0.783,0.4,0.658
O=S(=O)([O-])c1cc(S(=O)(=O)Cl)ccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,O,589,615,,,26,,63.1,0.681,0.997,1.062,0.025
CCN1CCCc2cc3c(cc21)C(C)(C)c1cc2c(cc1=C3c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)O)C(C)=CC(C)(C)[N+]=2CC,CCO,683,713,0.45,,30,,51.9,0.633,0.783,0.4,0.658
c1ccc(C2=c3cc4c5c(c3[Te]c3c2cc2c6c3CCCN6CCC2)CCC[N+]=5CCC4)cc1,CO,617,642,0.002,144000,25,5.158362492,55.4,0.608,0.904,0.605,0.545
Nc1ccc2c(-c3ccc(Br)cc3)c3ccc(=[NH2+])cc-3oc2c1,CCO,514,532,,51100,18,4.7084209,51.9,0.633,0.783,0.4,0.658
O=c1ccc2c(-c3ccccc3)c3cc4ccc(O)cc4cc3oc-2c1,O,543,710,,,167,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)Oc1cc(NC#N)ccc1C21OC(=O)c2ccccc21,CCO,553,584,,86000,31,4.934498451,51.9,0.633,0.783,0.4,0.658
CC[N+](CC)=c1ccc2c(-c3ccccc3C)c3ccc(O)cc3oc-2c1,CCO,523,555,0.706,85000,32,4.929418926,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc2c(-c3ccccc3)c3ccc(=[N+](CC)CC)cc-3oc2c1,CCO,552,574,0.59,102600,22,5.011147361,51.9,0.633,0.783,0.4,0.658
COc1cc(N)cc(C2=C3C=CC(=[N+](C)C)C=C3[Si](C)(C)c3cc(N(C)C)ccc32)c1OC,O,652,665,0.00067,,13,,63.1,0.681,0.997,1.062,0.025
O=C(O)c1ccccc1-c1c2ccc(=[N+]3CCCC3)cc-2oc2cc(N3CCCC3)ccc12,CCO,545,567,0.75,76900,22,4.88592634,51.9,0.633,0.783,0.4,0.658
CC[N+](CC)=C1C=CC2=C(c3ccccc3C(=O)O)c3ccc(N)cc3[Si](C)(C)C2=C1,O,612,637,0.26,20800,25,4.318063335,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2c1ccccc1C(=O)O,CCO,612,642,0.75,,30,,51.9,0.633,0.783,0.4,0.658
C=CCCNC1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21,O,459,613,0.53,,154,,63.1,0.681,0.997,1.062,0.025
CN(C)c1cc2oc3cc(=[N+](C)C)c(-c4ccccc4)cc-3c(-c3ccccc3C([O])=O)c2cc1-c1ccccc1,CO,559,,,,,,55.4,0.608,0.904,0.605,0.545
O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,CCO,532,551,0.08,,19,,51.9,0.633,0.783,0.4,0.658
O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,O,521,534,0.02,,13,,63.1,0.681,0.997,1.062,0.025
O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,CO,526,545,0.08,,19,,55.4,0.608,0.904,0.605,0.545
CNC1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,C(Cl)Cl,492,641,0.33,18300,149,4.26245109,40.7,0.761,0.769,0.04,0.178
CNC1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,O,481,655,0.11,14500,174,4.161368002,63.1,0.681,0.997,1.062,0.025
CNC1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CC#N,488,640,0.26,12300,152,4.089905111,45.6,0.645,0.974,0.044,0.286
CNC1=c2cc3c4c(c2[Si](C)(C)c2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CCO,487,628,0.28,13100,141,4.117271296,51.9,0.633,0.783,0.4,0.658
O=c1cc2oc3cc(O)ccc3c3c4ccc(N5CCCCC5)cc4oc(c1)c23,CS(=O)C,539,568,0.94,32000,29,4.505149978,45.1,0.83,1,0.072,0.647
COc1cccc(OC)c1C1=C2C=CC(=[N+](C)C)C=C2S(=O)(=O)c2cc(N(C)C)ccc21,O,710,752,0.07,129000,42,5.11058971,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3oc4cc(N)ccc4c3oc-2c1,CCO,572,622,0.778,113400,50,5.054613055,51.9,0.633,0.783,0.4,0.658
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3oc4cc(N)ccc4c3oc-2c1,O,581,634,0.126,71400,53,4.853698212,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3oc4cc(N)ccc4c3oc-2c1,C(Cl)Cl,581,617,0.726,44400,36,4.64738297,40.7,0.761,0.769,0.04,0.178
CCN(C)c1ccc2c(-c3ccccc3C)c3cc/c(=[N+](/C)CC)cc-3oc2c1,CCO,552,570,0.76,114700,18,5.059563418,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc2c(-c3c(F)c(F)c(F)c(F)c3C(=O)O)c3cc4c(cc3[o+]c2c1)N1CCCC1CN4CC(F)(F)F,O,602,638,0.43,61511,36,4.788952788,63.1,0.681,0.997,1.062,0.025
CCN(CC)c1ccc2c(-c3c(Oc4c(C)cccc4C)cccc3Oc3c(C)cccc3C)c3ccc(=[N+](CC)CC)cc-3oc2c1,CCO,562,583,0.48,75000,21,4.875061263,51.9,0.633,0.783,0.4,0.658
Nc1ccc2cc3ccc(=[NH2+])cc-3oc2c1,O,496,514,0.92,81400,18,4.910624405,63.1,0.681,0.997,1.062,0.025
CC1=C(c2ccccc2)/C(=c2/ccc3c(c2)Oc2cc(-c4c(C)c(-c5ccccc5)c5ccccn45)ccc2C=3c2ccccc2)[n+]2ccccc21,CC1=CC=CC=C1,930,1097,0.0004,73500,167,4.866287339,33.9,0.782,0.284,0,0.128
CN1/C(=C/C=C/C=C2/C(=O)c3ccccc3S2(=O)=O)C(C)(C)c2ccccc21,O,586,615,,,29,,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=C1C=CC(=C2C=C(c3ccccc3C(=O)O)c3cc4c5c(c3O2)CCCN5CCC4)C=C1,O,612,648,,,36,,63.1,0.681,0.997,1.062,0.025
COC(=O)c1ccccc1-c1c2ccc(=[N+](C)C)cc-2oc2ccc3ccc(OC)cc3c12,CO,520,610,0.1165,27549,90,4.440105839,55.4,0.608,0.904,0.605,0.545
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,CCO,502,521,,102000,19,5.008600172,51.9,0.633,0.783,0.4,0.658
O=C(O)COc1cccc(OCC(=O)O)c1-c1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12,CCO,557,580,0.49,84800,23,4.928395852,51.9,0.633,0.783,0.4,0.658
Cc1c2cc(-c3ccc(N(C)C)cc3)c(=O)cc-2oc2cc(N(C)C)ccc12,CC(=O)C,519,685,,,166,,42.2,0.651,0.907,0,0.475
Cc1c2cc(-c3ccc(N(C)C)cc3)c(=O)cc-2oc2cc(N(C)C)ccc12,CC1=CC=CC=C1,514,621,,,107,,33.9,0.782,0.284,0,0.128
CC[N+]1=C(/C=C/C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc(C(=O)O)cc3C2(C)C)C(C)(C)c2c1ccc1c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])cc21,O,662,684,,,22,,63.1,0.681,0.997,1.062,0.025
CCN1CC2CCCN2c2cc3oc4cc(=O)ccc-4c(-c4ccccc4C(=O)O)c3cc21,O,543,656,,,113,,63.1,0.681,0.997,1.062,0.025
CN(C)c1ccc2c(-c3ccccc3)c3ccc4cc(=[N+](C)C)ccc4c3[se]c2c1,CO,658,717,0.009,69000,59,4.838849091,55.4,0.608,0.904,0.605,0.545
CCN(CC)c1ccc2c(-c3ccccc3C(=O)N(C(=O)NC3CCCCC3)C3CCCCC3)c3ccc(=[N+](CC)CC)cc-3oc2c1,CCO,560,583,0.97,,23,,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc2c(-c3ccccc3C(=O)N(C(=O)NC3CCCCC3)C3CCCCC3)c3ccc(=[N+](CC)CC)cc-3oc2c1,CO,,585,,,,,55.4,0.608,0.904,0.605,0.545
CCN(CC)c1ccc2c(-c3ccccc3C(=O)N(C(=O)NC3CCCCC3)C3CCCCC3)c3ccc(=[N+](CC)CC)cc-3oc2c1,CN(C)C=O,562,582,,,20,,43.2,0.759,0.977,0.031,0.613
CCN(CC)c1ccc2c(-c3ccccc3C(=O)N(C(=O)NC3CCCCC3)C3CCCCC3)c3ccc(=[N+](CC)CC)cc-3oc2c1,CC#N,,584,,,,,45.6,0.645,0.974,0.044,0.286
CCN(CC)c1ccc2c(-c3ccccc3C(=O)N(C(=O)NC3CCCCC3)C3CCCCC3)c3ccc(=[N+](CC)CC)cc-3oc2c1,O,,593,,,,,63.1,0.681,0.997,1.062,0.025
O=C(O)c1ccccc1C1=c2cc3c4c(c2Oc2c1c(=O)oc1cc(N(c5ccccc5)c5ccccc5)ccc21)CCC[N+]=4CCC3,CC1=CC=CC=C1,612,659,0.77,54600,47,4.737192643,33.9,0.782,0.284,0,0.128
O=C(O)c1ccccc1C1=c2cc3c4c(c2Oc2c1c(=O)oc1cc(N(c5ccccc5)c5ccccc5)ccc21)CCC[N+]=4CCC3,CCCCCC,605,650,0.39,31300,45,4.495544338,31,0.616,0,0,0.056
O=C(O)c1ccccc1C1=c2cc3c4c(c2Oc2c1c(=O)oc1cc(N(c5ccccc5)c5ccccc5)ccc21)CCC[N+]=4CCC3,CC(=O)C,601,642,0.54,39400,41,4.595496222,42.2,0.651,0.907,0,0.475
O=C(O)c1ccccc1C1=c2cc3c4c(c2Oc2c1c(=O)oc1cc(N(c5ccccc5)c5ccccc5)ccc21)CCC[N+]=4CCC3,CO,599,641,0.55,40100,42,4.603144373,55.4,0.608,0.904,0.605,0.545
O=C(O)c1ccccc1C1=c2cc3c4c(c2Oc2c1c(=O)oc1cc(N(c5ccccc5)c5ccccc5)ccc21)CCC[N+]=4CCC3,C(Cl)(Cl)Cl,614,668,0.62,50900,54,4.706717782,39.1,0.783,0.614,0.047,0.071
O=C(O)c1ccccc1C1=c2cc3c4c(c2Oc2c1c(=O)oc1cc(N(c5ccccc5)c5ccccc5)ccc21)CCC[N+]=4CCC3,CS(=O)C,604,645,0.26,16200,41,4.209515015,45.1,0.83,1,0.072,0.647
O=C(O)c1ccccc1C1=c2cc3c4c(c2Oc2c1c(=O)oc1cc(N(c5ccccc5)c5ccccc5)ccc21)CCC[N+]=4CCC3,CC#N,599,639,0.55,36000,40,4.556302501,45.6,0.645,0.974,0.044,0.286
CN(C)c1ccc2c(-c3ccccc3)c3ccc(=[N+](C)C)cc-3oc2c1,CCO,550,571,0.87,79300,21,4.899273187,51.9,0.633,0.783,0.4,0.658
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/c1ccc2c(c1)c1ccccc1n2CC)CCC3,C(Cl)Cl,646,712,0.08,49000,66,4.69019608,40.7,0.761,0.769,0.04,0.178
COc1cccc(OC)c1C1=C2C=CC(=O)C=C2P(=O)([O-])c2cc(N(C)C)ccc21,O,670,698,0.11,66100,28,4.820201459,63.1,0.681,0.997,1.062,0.025
c1ccc(-c2c3ccc(=[N+]4CCC4)cc-3oc3cc(N4CCC4)ccc23)cc1,CCO,551,572,0.85,116500,21,5.066325925,51.9,0.633,0.783,0.4,0.658
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CC1=CC=CC=C1,592,623,,23100,31,4.36361198,33.9,0.782,0.284,0,0.128
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CS(=O)C,573,615,0.017,25800,42,4.411619706,45.1,0.83,1,0.072,0.647
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CC(=O)C,566,604,0.01,29700,38,4.472756449,42.2,0.651,0.907,0,0.475
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,C1CCOC1,569,603,,16900,34,4.227886705,37.4,0.714,0.634,0,0.591
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CN(C)C=O,570,611,,23400,41,4.369215857,43.2,0.759,0.977,0.031,0.613
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,C(Cl)(Cl)Cl,570,603,0.0194,25300,33,4.403120521,39.1,0.783,0.614,0.047,0.071
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,C(Cl)Cl,568,599,0.0422,36100,31,4.557507202,40.7,0.761,0.769,0.04,0.178
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CO,565,601,,27000,36,4.431363764,55.4,0.608,0.904,0.605,0.545
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CCOC(=O)C,576,615,0.0099,22200,39,4.346352974,38.1,0.656,0.603,0,0.542
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CCO,566,602,0.0125,28100,36,4.44870632,51.9,0.633,0.783,0.4,0.658
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,O,568,607,0.0061,22800,39,4.357934847,63.1,0.681,0.997,1.062,0.025
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)OC)c3ccc4c(ccc5c(C)cc(=O)oc54)c3oc-2c1,CC#N,565,602,0.0145,27200,37,4.434568904,45.6,0.645,0.974,0.044,0.286
